day,proc,protocol,window,N,n_exp,n_soe
20140429,P,randomise_1s,10min,806,0.8794746898176993,
20140429,P,randomise_1s,10min,435,0.8591503131810816,
20140429,P,randomise_1s,10min,197,0.8118849007173264,
20140429,P,randomise_1s,10min,186,0.8263189577945227,
20140429,P,randomise_1s,10min,274,0.8518735185327865,
20140429,P,randomise_1s,10min,167,0.8029832013721341,
20140429,P,randomise_1s,10min,430,0.8101303330459828,
20140429,P,randomise_1s,10min,280,0.7824573488865056,
20140429,P,randomise_1s,10min,221,0.776805572419574,
20140429,P,randomise_1s,10min,372,0.835935833069555,
20140429,P,randomise_1s,10min,184,0.7800802868286031,
20140429,P,randomise_1s,10min,233,0.8306991117675049,
20140429,P,randomise_1s,10min,140,0.766543692522124,
20140429,P,randomise_1s,10min,319,0.8652111599457665,
20140429,P,randomise_1s,10min,244,0.8926016246533525,
20140429,P,randomise_1s,10min,231,0.7992025882402087,
20140429,P,randomise_1s,10min,61,0.6570256824207605,
20140429,P,randomise_1s,10min,101,0.8419574760718648,
20140429,P,randomise_1s,10min,259,0.9031928484839183,
20140429,P,randomise_1s,10min,90,0.8492348303171129,
20140429,P,randomise_1s,10min,169,0.8328607573913072,
20140429,P,randomise_1s,10min,113,0.7519796094380484,
20140429,P,randomise_1s,10min,60,0.5790913504982904,
20140429,P,randomise_1s,10min,94,0.7644857943100141,
20140429,P,randomise_1s,10min,78,0.763374334386882,
20140429,P,randomise_1s,10min,190,0.7863646005059047,
20140429,P,randomise_1s,10min,140,0.7651434362795018,
20140429,P,randomise_1s,10min,77,0.8164493561117412,
20140429,P,randomise_1s,10min,225,0.7812058134445832,
20140429,P,randomise_1s,10min,357,0.8850314892506176,
20140429,P,randomise_1s,10min,951,0.8360739662271123,
20140429,P,randomise_1s,10min,368,0.8138248809028877,
20140429,P,randomise_1s,10min,274,0.7922080765203542,
20140429,P,randomise_1s,10min,323,0.7946703845115843,
20140429,P,randomise_1s,10min,201,0.7850234625324288,
20140429,P,randomise_1s,10min,166,0.7351744978840573,
20140429,P,randomise_1s,10min,225,0.7754779273673881,
20140429,P,randomise_1s,10min,157,0.7867694701650715,
20140429,P,randomise_1s,10min,110,0.732079302659204,
20140429,P,randomise_1s,10min,258,0.6874939450542135,
20140429,P,randomise_1s,10min,175,0.6540008113755683,
20140429,P,randomise_1s,10min,133,0.6572561924757401,
20140429,P,randomise_1s,10min,434,0.785630029325386,
20140429,P,randomise_1s,10min,273,0.8044975404596415,
20140429,P,randomise_1s,10min,327,0.8019252562069813,
20140429,P,randomise_1s,10min,450,0.8311536901761878,
20140429,P,randomise_1s,10min,256,0.7671824678618658,
20140429,P,randomise_1s,10min,235,0.8097975006060306,
20140429,P,randomise_1s,10min,165,0.8390155153568875,
20140429,P,randomise_1s,10min,280,0.8327770342974685,
20140429,P,randomise_1s,10min,130,0.7699444731718514,
20140429,P,randomise_1s,10min,105,0.8028093338955263,
20140429,P,randomise_1s,10min,50,0.7304892346358021,
20140429,P,randomise_1s,10min,130,0.7473223468792967,
20140429,P,randomise_1s,10min,54,0.7607141453439498,
20140429,P,randomise_1s,10min,113,0.8272617475436438,
20140429,P,randomise_1s,10min,61,0.6915249588959279,
20140429,P,randomise_1s,10min,29,0.6529597369524355,
20140429,P,randomise_1s,10min,52,0.5434809147019937,
20140429,P,randomise_1s,10min,29,0.6218041797403857,
20140429,P,randomise_1s,10min,65,0.7629253158709579,
20140429,P,randomise_1s,10min,28,0.5687730567191601,
20140429,P,randomise_1s,10min,106,0.7257015823459645,
20140429,P,randomise_1s,10min,46,0.7491683392454052,
20140429,P,randomise_1s,10min,28,0.6598100240018121,
20140429,P,randomise_1s,10min,115,0.8177339746619066,
20140429,P,randomise_1s,10min,71,0.9253769275400396,
20140429,Tr,raw,day,32624,0.5084250056927679,0.9665867628715267
20140429,Tr,merge_0.001s,day,26320,0.6180329659061617,0.9611681508010729
20140429,Tr,merge_0.01s,day,22690,0.6703264640135633,0.9559833034265455
20140429,Tr,merge_0.1s,day,17126,0.8048137699820829,0.9575893082877193
20140429,Tr,randomise_1s,10min,478,0.7016112591065917,
20140429,Tr,randomise_1s,10min,191,0.5660811495820195,
20140429,Tr,randomise_1s,10min,180,0.6284842785477883,
20140429,Tr,randomise_1s,10min,129,0.4939420360461416,
20140429,Tr,randomise_1s,10min,144,0.5681626172352806,
20140429,Tr,randomise_1s,10min,133,0.47984226699905114,
20140429,Tr,randomise_1s,10min,2057,0.7517349772494222,
20140429,Tr,randomise_1s,10min,994,0.7577903036833534,
20140429,Tr,randomise_1s,10min,570,0.7116151294049926,
20140429,Tr,randomise_1s,10min,841,0.768179291723724,
20140429,Tr,randomise_1s,10min,840,0.5828501174303274,
20140429,Tr,randomise_1s,10min,598,0.659983226611766,
20140429,Tr,randomise_1s,10min,1147,0.7484129261144052,
20140429,Tr,randomise_1s,10min,701,0.6625002378221541,
20140429,Tr,randomise_1s,10min,493,0.6367091200037786,
20140429,Tr,randomise_1s,10min,699,0.7356524894424633,
20140429,Tr,randomise_1s,10min,427,0.7511570132344059,
20140429,Tr,randomise_1s,10min,430,0.7285366426305284,
20140429,Tr,randomise_1s,10min,599,0.662190868665527,
20140429,Tr,randomise_1s,10min,382,0.5560996497164638,
20140429,Tr,randomise_1s,10min,334,0.459582736663603,
20140429,Tr,randomise_1s,10min,424,0.6224093247221312,
20140429,Tr,randomise_1s,10min,245,0.5389501227680756,
20140429,Tr,randomise_1s,10min,274,0.5175671984838506,
20140429,Tr,randomise_1s,10min,372,0.6678645698602811,
20140429,Tr,randomise_1s,10min,266,0.5995347253187245,
20140429,Tr,randomise_1s,10min,339,0.6440829694981338,
20140429,Tr,randomise_1s,10min,213,0.6138647144810466,
20140429,Tr,randomise_1s,10min,263,0.6413076373433783,
20140429,Tr,randomise_1s,10min,225,0.5904322781331828,
20140429,Tr,randomise_1s,10min,177,0.5709494237137498,
20140429,Tr,randomise_1s,10min,418,0.6696540943902068,
20140429,Tr,randomise_1s,10min,237,0.612053797902672,
20140429,Tr,randomise_1s,10min,208,0.5349237023278156,
20140429,Tr,randomise_1s,10min,480,0.693823007750401,
20140429,Tr,randomise_1s,10min,809,0.6277276747785536,
20140429,Tr,randomise_1s,10min,2335,0.7069909432492822,
20140429,Tr,randomise_1s,10min,1159,0.6690153523510894,
20140429,Tr,randomise_1s,10min,954,0.6501860124795193,
20140429,Tr,randomise_1s,10min,741,0.6616323180828805,
20140429,Tr,randomise_1s,10min,293,0.5210421969267371,
20140429,Tr,randomise_1s,10min,430,0.6596886995919904,
20140429,Tr,randomise_1s,10min,454,0.6216418991704261,
20140429,Tr,randomise_1s,10min,316,0.5636758351902675,
20140429,Tr,randomise_1s,10min,314,0.6318330511839998,
20140429,Tr,randomise_1s,10min,549,0.6412533449108263,
20140429,Tr,randomise_1s,10min,511,0.6474966579991535,
20140429,Tr,randomise_1s,10min,375,0.4647103352986889,
20140429,Tr,randomise_1s,10min,757,0.7476832515103297,
20140429,Tr,randomise_1s,10min,721,0.7310989956360212,
20140429,Tr,randomise_1s,10min,518,0.7162618005420474,
20140429,Tr,randomise_1s,10min,456,0.6832868278062283,
20140429,Tr,randomise_1s,10min,370,0.5965238007221443,
20140429,Tr,randomise_1s,10min,238,0.5783595603627016,
20140429,Tr,randomise_1s,10min,288,0.6927272883829259,
20140429,Tr,randomise_1s,10min,695,0.7214083489910916,
20140429,Tr,randomise_1s,10min,310,0.5987060036570384,
20140429,Tr,randomise_1s,10min,283,0.6388625048070808,
20140429,Tr,randomise_1s,10min,139,0.5060378833705371,
20140429,Tr,randomise_1s,10min,481,0.7816537447318779,
20140429,Tr,randomise_1s,10min,240,0.6647036487540618,
20140429,Tr,randomise_1s,10min,143,0.7203780857091068,
20140429,Tr,randomise_1s,10min,122,0.4965535956704216,
20140429,Tr,randomise_1s,10min,90,0.5764877670358384,
20140429,Tr,randomise_1s,10min,126,0.6797896924468118,
20140429,Tr,randomise_1s,10min,84,0.47678525628584706,
20140429,Tr,randomise_1s,10min,106,0.7700950507616644,
20140429,Tr,randomise_1s,10min,42,0.38089346149315284,
20140429,Tr,randomise_1s,10min,36,0.37865743752302194,
20140429,Tr,randomise_1s,10min,65,0.5308078265751468,
20140429,Tr,randomise_1s,10min,39,0.34120330194753057,
20140429,Tr,randomise_1s,10min,22,0.5498278853517518,
20140429,Tr,randomise_1s,10min,24,0.385359145830306,
20140429,Tr,randomise_1s,10min,29,0.578206526135953,
20140429,Tr,randomise_1s,10min,21,0.44359812225765244,
20140429,Tr,randomise_1s,10min,37,0.6501223067448934,
20140429,Tr,randomise_1s,10min,26,0.4788453490406398,
20140429,Tr,randomise_1s,10min,33,0.5292405839180098,
20140429,Tr,randomise_1s,10min,40,0.3977798748261099,
20140430,P,raw,day,16854,0.5908287429435187,0.9528498815335286
20140430,P,merge_0.001s,day,8732,0.5638118341533195,0.9177349353148128
20140430,P,merge_0.01s,day,6765,0.5944036316543572,0.9028337226641491
20140430,P,merge_0.1s,day,5068,0.6904270148492281,0.8937249078735405
20140430,P,randomise_1s,10min,212,0.8178395785688872,
20140430,P,randomise_1s,10min,44,0.882803508950306,
20140430,P,randomise_1s,10min,82,0.8027921437882541,
20140430,P,randomise_1s,10min,249,0.9320148952161454,
20140430,P,randomise_1s,10min,36,0.7154093117160271,
20140430,P,randomise_1s,10min,49,0.42066466757785187,
20140430,P,randomise_1s,10min,332,0.7850764370071333,
20140430,P,randomise_1s,10min,149,0.7152271121706509,
20140430,P,randomise_1s,10min,130,0.6941200089446325,
20140430,P,randomise_1s,10min,207,0.781473476298139,
20140430,P,randomise_1s,10min,106,0.7317892554038247,
20140430,P,randomise_1s,10min,117,0.7762736859327377,
20140430,P,randomise_1s,10min,82,0.7135463474845923,
20140430,P,randomise_1s,10min,63,0.7478247464824661,
20140430,P,randomise_1s,10min,153,0.7188151709360782,
20140430,P,randomise_1s,10min,74,0.5545285124304525,
20140430,P,randomise_1s,10min,238,0.7577719759915845,
20140430,P,randomise_1s,10min,375,0.7033401333595632,
20140430,P,randomise_1s,10min,1185,0.8560177177772953,
20140430,P,randomise_1s,10min,270,0.7945827001743391,
20140430,P,randomise_1s,10min,133,0.7469224307339796,
20140430,P,randomise_1s,10min,113,0.7114134927720105,
20140430,P,randomise_1s,10min,85,0.7411799905655392,
20140430,P,randomise_1s,10min,85,0.7689332633579048,
20140430,P,randomise_1s,10min,103,0.8143066837428315,
20140430,P,randomise_1s,10min,103,0.8997780706763681,
20140430,P,randomise_1s,10min,72,0.7153901275979992,
20140430,P,randomise_1s,10min,171,0.8119675193593087,
20140430,P,randomise_1s,10min,52,0.7041140289414208,
20140430,P,randomise_1s,10min,92,0.7856521144758072,
20140430,P,randomise_1s,10min,113,0.7534176295406151,
20140430,P,randomise_1s,10min,58,0.8587906924989938,
20140430,P,randomise_1s,10min,72,0.8027134058871495,
20140430,P,randomise_1s,10min,80,0.7456078791955235,
20140430,P,randomise_1s,10min,44,0.7890748315800893,
20140430,P,randomise_1s,10min,165,0.7051258309199557,
20140430,P,randomise_1s,10min,49,0.568559788767091,
20140430,P,randomise_1s,10min,1019,0.8576642981456994,
20140430,P,randomise_1s,10min,480,0.8005072407449768,
20140430,P,randomise_1s,10min,2191,0.9034143822912779,
20140430,P,randomise_1s,10min,329,0.7796402382507105,
20140430,P,randomise_1s,10min,127,0.6654370373149981,
20140430,P,randomise_1s,10min,251,0.7398973349448128,
20140430,P,randomise_1s,10min,115,0.7757075253180953,
20140430,P,randomise_1s,10min,276,0.8251166781804278,
20140430,P,randomise_1s,10min,357,0.8093138262799341,
20140430,P,randomise_1s,10min,798,0.8464049643396153,
20140430,P,randomise_1s,10min,266,0.6661270830053495,
20140430,P,randomise_1s,10min,412,0.808838003866184,
20140430,P,randomise_1s,10min,242,0.77897344155398,
20140430,P,randomise_1s,10min,195,0.7630098027789668,
20140430,P,randomise_1s,10min,120,0.6745178156362197,
20140430,P,randomise_1s,10min,242,0.810784756573917,
20140430,P,randomise_1s,10min,260,0.8344777502939629,
20140430,P,randomise_1s,10min,204,0.787028564718873,
20140430,P,randomise_1s,10min,404,0.8191489127051685,
20140430,P,randomise_1s,10min,179,0.7501637281757106,
20140430,P,randomise_1s,10min,170,0.7434976565195668,
20140430,P,randomise_1s,10min,177,0.8498771515395153,
20140430,P,randomise_1s,10min,52,0.7401545619979589,
20140430,P,randomise_1s,10min,20,0.5209369056411514,
20140430,P,randomise_1s,10min,22,0.6370410769485354,
20140430,P,randomise_1s,10min,35,0.8816067757552158,
20140430,P,randomise_1s,10min,136,0.8130935300762391,
20140430,P,randomise_1s,10min,24,0.44601614205117196,
20140430,P,randomise_1s,10min,99,0.5768906353720408,
20140430,P,randomise_1s,10min,1066,0.7947975579631591,
20140430,P,randomise_1s,10min,122,0.6296265519071025,
20140430,P,randomise_1s,10min,62,0.6218521921104855,
20140430,P,randomise_1s,10min,58,0.5384841592836108,
20140430,P,randomise_1s,10min,64,0.6058362103659546,
20140430,P,randomise_1s,10min,78,0.6890514645544317,
20140430,P,randomise_1s,10min,131,0.7628217237901376,
20140430,P,randomise_1s,10min,78,0.8486797932918274,
20140430,P,randomise_1s,10min,64,0.6983510960146614,
20140430,P,randomise_1s,10min,49,0.6808592847950129,
20140430,Tr,raw,day,35489,0.5130257692360147,0.9349142215404256
20140430,Tr,merge_0.001s,day,28399,0.5774012683317701,0.9243958075166678
20140430,Tr,merge_0.01s,day,24130,0.6264764121207631,0.9116672548881621
20140430,Tr,merge_0.1s,day,17957,0.7926375798554756,0.9224015169167078
20140430,Tr,randomise_1s,10min,607,0.6264705437135237,
20140430,Tr,randomise_1s,10min,414,0.5207410863498001,
20140430,Tr,randomise_1s,10min,519,0.5517034721469726,
20140430,Tr,randomise_1s,10min,221,0.348974769418116,
20140430,Tr,randomise_1s,10min,103,0.29073605969951205,
20140430,Tr,randomise_1s,10min,180,0.48689976038792115,
20140430,Tr,randomise_1s,10min,734,0.6276899265530372,
20140430,Tr,randomise_1s,10min,522,0.6370465791865105,
20140430,Tr,randomise_1s,10min,268,0.5956646867766165,
20140430,Tr,randomise_1s,10min,335,0.5744034751826015,
20140430,Tr,randomise_1s,10min,273,0.631316602304779,
20140430,Tr,randomise_1s,10min,329,0.47871776034287944,
20140430,Tr,randomise_1s,10min,220,0.5427103353098004,
20140430,Tr,randomise_1s,10min,304,0.613447035903912,
20140430,Tr,randomise_1s,10min,264,0.5384425271382002,
20140430,Tr,randomise_1s,10min,431,0.579329983204898,
20140430,Tr,randomise_1s,10min,525,0.6672726203075343,
20140430,Tr,randomise_1s,10min,633,0.5594596716473377,
20140430,Tr,randomise_1s,10min,2270,0.7924390419224345,
20140430,Tr,randomise_1s,10min,711,0.6172140582682344,
20140430,Tr,randomise_1s,10min,566,0.6253108675250653,
20140430,Tr,randomise_1s,10min,398,0.606404629164464,
20140430,Tr,randomise_1s,10min,326,0.6449417923016906,
20140430,Tr,randomise_1s,10min,248,0.566489897404152,
20140430,Tr,randomise_1s,10min,204,0.4272575026030064,
20140430,Tr,randomise_1s,10min,274,0.5619472766765824,
20140430,Tr,randomise_1s,10min,286,0.5997382358477056,
20140430,Tr,randomise_1s,10min,307,0.6311981587637272,
20140430,Tr,randomise_1s,10min,345,0.6809515838486602,
20140430,Tr,randomise_1s,10min,138,0.5031153950709649,
20140430,Tr,randomise_1s,10min,236,0.5159563983890427,
20140430,Tr,randomise_1s,10min,119,0.5197910217382296,
20140430,Tr,randomise_1s,10min,142,0.620385488513175,
20140430,Tr,randomise_1s,10min,224,0.66584829699851,
20140430,Tr,randomise_1s,10min,92,0.5673867440907795,
20140430,Tr,randomise_1s,10min,264,0.611274752909469,
20140430,Tr,randomise_1s,10min,181,0.5103388995210285,
20140430,Tr,randomise_1s,10min,978,0.7912573943642728,
20140430,Tr,randomise_1s,10min,589,0.5511632190505975,
20140430,Tr,randomise_1s,10min,2878,0.8352574478889756,
20140430,Tr,randomise_1s,10min,661,0.669650752640536,
20140430,Tr,randomise_1s,10min,398,0.6551649066413568,
20140430,Tr,randomise_1s,10min,587,0.7293315136694045,
20140430,Tr,randomise_1s,10min,235,0.4998907862346144,
20140430,Tr,randomise_1s,10min,594,0.744104917597682,
20140430,Tr,randomise_1s,10min,838,0.7204707279831225,
20140430,Tr,randomise_1s,10min,1174,0.7643013966770371,
20140430,Tr,randomise_1s,10min,655,0.6388559734525138,
20140430,Tr,randomise_1s,10min,711,0.6868841966846345,
20140430,Tr,randomise_1s,10min,557,0.6055256412237313,
20140430,Tr,randomise_1s,10min,482,0.6406077130354655,
20140430,Tr,randomise_1s,10min,406,0.5605869231132418,
20140430,Tr,randomise_1s,10min,648,0.6800630194858386,
20140430,Tr,randomise_1s,10min,488,0.5792050407133659,
20140430,Tr,randomise_1s,10min,914,0.6901214255338404,
20140430,Tr,randomise_1s,10min,1899,0.814951151414731,
20140430,Tr,randomise_1s,10min,834,0.7245759527414303,
20140430,Tr,randomise_1s,10min,660,0.7794162955136369,
20140430,Tr,randomise_1s,10min,381,0.7459880873842151,
20140430,Tr,randomise_1s,10min,140,0.45776040512981914,
20140430,Tr,randomise_1s,10min,176,0.6713923304801056,
20140430,Tr,randomise_1s,10min,84,0.3520336900005154,
20140430,Tr,randomise_1s,10min,190,0.532929166949679,
20140430,Tr,randomise_1s,10min,134,0.49509326942865384,
20140430,Tr,randomise_1s,10min,99,0.478785485923586,
20140430,Tr,randomise_1s,10min,208,0.5760770950115578,
20140430,Tr,randomise_1s,10min,63,0.4172233589765484,
20140430,Tr,randomise_1s,10min,51,0.42615375467201455,
20140430,Tr,randomise_1s,10min,68,0.4832325610065909,
20140430,Tr,randomise_1s,10min,36,0.4872536441539796,
20140430,Tr,randomise_1s,10min,47,0.6121014676979181,
20140430,Tr,randomise_1s,10min,120,0.40930789084025826,
20140430,Tr,randomise_1s,10min,982,0.7999334453510825,
20140430,Tr,randomise_1s,10min,108,0.3541129409475882,
20140430,Tr,randomise_1s,10min,56,0.5041751381812875,
20140430,Tr,randomise_1s,10min,72,0.6189352442608315,
20140430,Tr,randomise_1s,10min,96,0.6080425861249048,
20140430,Tr,randomise_1s,10min,219,0.6572394114452016,
20140430,Tr,randomise_1s,10min,206,0.7099109914007009,
20140430,Tr,randomise_1s,10min,132,0.463209919130187,
20140430,Tr,randomise_1s,10min,129,0.31816720096173573,
20140430,Tr,randomise_1s,10min,48,0.4839097982379393,
20140430,Tr,randomise_1s,10min,66,0.37277877673613097,
